year;month;ticker;c2c_mean_6m;ah_mean_6m;corr12;atr_pct_cc_21;sma_ratio_ah_252;reg_slope_r2_ah_252;intraday_vol_mean_42;ah_gap_vol_mean_63;reg_slope_ah_84;rsi_wilder_ah_25;sma_ratio_cc_200;reg_slope_cc_168;supertrend_dist_cc_10_3;reg_slope_r2_cc_168;rsi_wilder_cc_25;relative_volume_10;obv_slope_126;log_macd_histo_cc;stoch_rsi_ah;log_macd_histo_ah;stoch_rsi_cc
2002;7;AAPL;-0.0013493717081200787;-0.0024190063279330366;0.5933214935135845;0.059389989344224535;-0.32341072248644165;-0.002266138207734906;0.044153653605523424;0.01005456856369368;-0.0023357037162984027;27.39496384635278;-0.17840769887528174;0.0005411437370873683;-0.12673966994583769;3.2411757402167085e-05;36.559769926947794;-0.4648699070526702;-0.1293839598492743;-0.00797516980369295;0.24280882153117678;-0.012388359601811005;0.9267851048463985
2002;8;AAPL;-0.0030024764970291787;-0.0036399568821108346;0.6142406701406969;0.0671536895521121;-0.38755512380289947;-0.0023255076985741327;0.051586548359300044;0.01195952882040964;-0.00414149560491397;22.718609608145115;-0.2929196556694964;-0.001575529648540069;-0.13284726287143905;-0.00041993939037627187;39.18094270760172;-0.18443245277360876;-0.2722623095664381;0.0035711556459406685;0.2311536553881072;-0.0029933447923132933;0.6293250242673827
2002;9;AAPL;-0.003421543298862764;-0.0034328949361573566;0.6210833391758867;0.04732868776200871;-0.32793160258009635;-0.0023717821045224977;0.05128295140295893;0.011249281421744183;-0.005860895845736142;37.29723867033527;-0.30474984505120895;-0.0031178873937116277;-0.14741624924169108;-0.0019136792776269082;41.04013277840666;-0.07186424836232663;-0.3508761856742524;-0.0012500728627531169;0.9085986350985478;0.008692440014001518;0.051027264813237314
2002;10;AAPL;-0.003577373870956378;-0.0032778539431809056;0.622521037633815;0.03415389440335029;-0.34991996418565896;-0.002405275101211017;0.038396446360354074;0.010211353784093423;-0.004399238015287992;30.46362427826874;-0.2950100279177863;-0.004118136104264414;-0.09012570954144357;-0.0033296373261543647;43.65279542171193;-0.1315147646172985;-0.35618294584324883;0.003472524228233069;0.0;-0.005703703404304122;0.48592246774744835
2002;11;AAPL;-0.0025131046421829157;-0.003095331575233076;0.5968515145377661;0.039588660386324595;-0.31828151639190827;-0.002650914242058889;0.03691218283788014;0.008682018335311886;-0.0023944202134822895;39.13576172943719;-0.1865975626149603;-0.004342734283379126;0.11745073326347974;-0.003653016541686341;57.45070606457494;0.14540444085972548;-0.2616138177056665;0.012392112233120596;0.4700392175603542;0.0025042767207542962;1.0
2002;12;AAPL;-0.0026873711765696808;-0.00288715359692642;0.6143317810278061;0.044730742948523444;-0.2653228753311174;-0.0027280221359716164;0.04171624625231229;0.009328491361017793;-0.0014791385770451177;50.39952756106814;-0.1824779883545392;-0.003617012697915382;0.034513040799674724;-0.0025150665324137123;49.9116530444685;-0.36576995077307084;-0.09451352011464448;-0.005555570413700389;0.8397067924787425;0.003997025209876658;0.15535742154475848
2003;1;AAPL;-0.0012176301103004068;-0.0015227098323423371;0.6164705412305307;0.0371846200141042;-0.22286749927320137;-0.0025398826404878574;0.0378001981821233;0.0073329299701648;-0.00034097546150011995;49.282668127830874;-0.20457127248568552;-0.0026623721157096165;-0.08414387864316815;-0.0014541426318917998;45.07490615072294;0.1633809582540846;-0.0008126986789715102;-0.0030891251196538613;0.0;-0.003246331172542534;0.38923842407708625
2003;2;AAPL;0.0002124911328070107;-0.00026863386140684397;0.6317303936530181;0.036244516330158565;-0.192866460663214;-0.0022376389109270505;0.03497938628448164;0.006773204336658479;0.0005478018551825728;48.17264162417574;-0.15354522851846852;-0.0013004473538996222;-0.06843338986048583;-0.0004722973311878563;47.48707912524111;0.11217989669082074;0.019475721823816062;0.0029574163391791804;0.6146907745676148;0.0007751845149364636;0.5805042776649599
2003;3;AAPL;0.00038761892250621384;-0.0005391785203505202;0.6339201367879943;0.03359665029983045;-0.1572861731793288;-0.0018296406657643085;0.033535916218875285;0.0057742936297555955;0.00037533450421880626;48.81683320901952;-0.06641371658605988;-0.0004985777111635776;-0.022165957264371927;-7.808225328261804e-05;52.68854607563413;-0.06731381882238296;0.011826938898313615;0.0022066952845926444;0.21169635007952312;-0.0010519053396973706;0.47990726775575226
2003;4;AAPL;3.520471555933735e-05;5.9337915121235874e-05;0.6370440162762956;0.027581333276098692;-0.13458044372589262;-0.0012812447739431884;0.029810413903224788;0.006147446430935164;-0.0001439652390517543;42.34690394575718;-0.06846533330285176;-0.00017781502237398082;-0.08505854538128994;-7.286433692403866e-06;44.92848261649304;0.3769855457377802;-0.010475578957922962;-0.003786065660959915;0.0;-0.0027823107098902938;0.0
2003;5;AAPL;-0.0007006259604741102;0.0005667667095200905;0.6251724232873542;0.03419048253943991;-0.05801805983517905;-0.0007613469243541904;0.029621337211359695;0.0070720119979703535;0.00037292517109768666;53.994086166500104;-0.036541236462043214;-0.0003351996328756937;-0.020350645296128456;-4.0439871327994453e-05;50.673315130079416;0.046387006010998766;-0.0663774805566219;0.006619356654895832;0.24078448594532287;7.434941313934611e-05;1.0
2003;6;AAPL;0.001448517523868961;0.00019137731526787337;0.5802832631457769;0.0432683237091731;-0.043315578930662624;-0.00024188299180125924;0.038395755046707516;0.007597236885748594;0.000723859815595978;43.9293312300728;0.19280673177036256;0.0003785892558193044;0.07918736651432644;1.8944670459528357e-05;61.49617210139008;0.18123245814149636;0.07031914256481403;-0.008293139510191928;0.034941555818099226;-0.007280341662864955;0.0
2003;7;AAPL;0.0027028872134631106;0.0005817439319237234;0.5802840179892811;0.038625365720642714;0.04813042045208671;-1.4357458496443699e-05;0.04151192903835934;0.008167840606112546;0.0006452117470883202;59.13716212790936;0.23913076235945874;0.0009336095465918743;0.10568617625482668;0.00018515494707638724;60.41513673753816;-0.3209947333017251;0.1555730058731911;0.00042141026276327;0.6227949411727746;0.005721918312304113;0.5589233847854386
2003;8;AAPL;0.00335431840670447;0.0009823210806481728;0.5452310917519574;0.03456228803568642;0.10573124808283207;1.6434214434980456e-05;0.03652862519480967;0.007979713535955318;0.0006737413311786013;65.70432064793545;0.31578703581482426;0.0022114675854129373;0.10218032093697348;0.0013559415797717498;60.79224639615708;0.42700745406156226;0.21724058332150864;-0.0026604065933091454;1.0;0.00407665434533265;0.42594604655055207
2003;9;AAPL;0.003746782888128928;0.001062615526146497;0.5079571565350959;0.032855314325938766;0.10210158637559785;0.00019608519232448463;0.0349032536263005;0.0073367314887989605;0.0013229092149792715;57.23552160194289;0.3654206806983866;0.0028419605783764276;0.10784926583607045;0.002195359369803375;63.337255202021524;0.18726029681507428;0.2360183747565561;0.008925222618285558;0.012791538735692458;-0.003895633549261524;1.0
2003;10;AAPL;0.0033505680722898373;0.0009265950173411057;0.5183287141945853;0.036863158509059364;0.06283131118508423;0.00045471041952449933;0.03447281006111795;0.00695954679834757;0.0012104989724330726;47.86741347410509;0.20041158974394047;0.003258066260067285;-0.11750030739144687;0.0027391289566401867;47.725663881431196;-0.027368557645334635;0.22039955103126405;-0.012741982385798661;0.8298969004860853;-0.0016552355061197899;0.14467165039357976
2003;11;AAPL;0.003960891741542948;0.0003448684334591504;0.546567708006409;0.03819514327809624;0.03371231929975416;0.00042050233415221925;0.03477162858726437;0.006946868850288903;0.00010060038361012459;45.808519284374924;0.2555094627061034;0.0034022323827281827;0.02021776464596016;0.0029220441137268963;52.565374672339274;0.009139138724250762;0.10141707622926263;-0.0033741896093992165;0.3969370309435928;-0.002234841043060416;0.05706221836978173
2003;12;AAPL;0.0014791152923456724;0.0004845683728785685;0.5036324912351566;0.03636856314333379;0.016341927521366983;0.00025772673159525324;0.034496184482620595;0.006776787836355888;-0.0010597130089827246;47.84769258416269;0.10501662739560813;0.002806355123330866;-0.07922496491558807;0.0020420343423827327;45.085313174315495;-0.6992412974963702;0.09129558202354092;-0.0034677522110775558;1.0;0.002679944760619519;0.6341098507099386
2004;1;AAPL;0.001158524267737156;0.0004032028893941737;0.5127897206053271;0.029035009182514247;0.03829616655620516;0.00022105739228252911;0.03181428931581781;0.006355589710888486;-0.0006195903569798187;56.68391057808935;0.09157559837624984;0.001244008161925421;-0.01299828489611545;0.0005689963173595197;51.45566717458654;-0.3387573681897974;0.03900022828135837;0.009246461573370621;0.9897618081574726;0.002156051815866913;1.0
2004;2;AAPL;0.000940336981609315;9.217371342511349e-05;0.48186260701323347;0.034891270596086814;0.05824191446578597;0.00022881456249953627;0.03138802979082437;0.0067650598609073475;0.0004491012989751024;54.90865098720321;0.10458798541751957;0.0010245144378725351;0.03149741311136169;0.0003889698491124475;52.90394574001642;-0.2871331069785078;0.029748226117500373;-0.004439134760153993;0.040339448161106094;-0.003223778332679516;0.08645442478539184
2004;3;AAPL;0.0007039937779386888;-0.00011348706104602032;0.48425451164132605;0.027492293380390248;0.031010901799618296;0.00017821095328185793;0.029627215254416753;0.0061376407417897605;0.0009291202781103796;49.273369496939495;0.13124495256401847;0.000610591553610329;0.08701322958274071;0.00014297380549849545;58.31734533495835;0.7854271474665877;0.009634211534260237;0.000981844465608163;0.3401340399711833;-0.000622203966910723;0.9168891443133034
2004;4;AAPL;0.0023779228529201887;-0.00015914492746183485;0.46203289607620757;0.037915684511934826;-0.012289148910091585;4.373416074832739e-05;0.0325397567829435;0.006869416003968525;-0.0001405125173001221;45.304874056238894;0.22355388820076794;0.0010133593626513939;0.07529050566949762;0.0003594702798521213;59.30917654790401;-0.03511185656032956;0.08565022410956527;0.0006410769391593518;0.8933056140109774;0.0030098437220459247;0.3601068021534625
2004;5;AAPL;0.0012410795192147328;6.491460395017407e-05;0.4326295712792307;0.03860493151320818;-0.008541795160110444;8.14190865756901e-06;0.03474661677188527;0.007688681796096296;-0.0007401985439005353;48.126342636897064;0.12286123159438755;0.0013661217463948915;0.0007636959400197204;0.0006201889978883041;47.73386856740719;0.25181263683999355;0.17041589540151666;-0.011999816841952433;0.010205512922904636;-0.0019669351046939622;0.0
2004;6;AAPL;0.002328713387389832;7.673753941290916e-05;0.45559221834695246;0.030020755762983506;-0.012685044135889001;3.271997948858784e-08;0.030811068521914037;0.00868834980315778;-0.0005615330002689189;49.89303522836814;0.1881615999658941;0.0017222832219376798;0.07926395782631104;0.0010433580375865624;56.17589947414418;-0.4212346667556356;0.20057956180374018;0.00582865827345401;0.8247974067114371;0.0032260557269748837;0.7019048161316153
2004;7;AAPL;0.003668171923500421;-0.00013696785077460617;0.4323562388388879;0.0335848914812051;-0.02112368875743298;-8.13844798005349e-06;0.03257153217186915;0.00803795205971918;-0.00012488254627694424;48.66201256392035;0.32140680408064837;0.002580286166834523;0.0654161889937919;0.0021157420176696183;62.28470103495711;-0.10321719065940427;0.21521981944210963;-0.0019553361388520915;0.2447370338838428;-0.00036190130411008675;0.01795015947910927
2004;8;AAPL;0.0031915799203127986;-0.00015992615723660198;0.42693118566970806;0.03498537325381903;0.002093419654984663;-6.019738268921226e-05;0.03217308875902422;0.008569847738091005;-0.00041451489231926974;56.08337562403364;0.26379921680070595;0.002872882538682507;0.09685042774860476;0.002572194724439395;56.32735289877811;-0.27130244382428104;0.20158072383259146;0.00223450668929499;0.9689447710360475;0.005737180475380205;0.7363953741529046
2004;9;AAPL;0.0032714500121609215;-0.0008868480023795164;0.4348221795822745;0.0305955275779926;-0.08799673788564977;-8.422253156703477e-05;0.031219952554418666;0.008671069019268614;-0.0007955403698929411;38.06886897047713;0.29911293949647777;0.002503685915103508;0.09448695330184598;0.002145335368116284;60.60699106861445;-0.09134273660655168;0.13761265553757604;0.012086093542699669;0.0;-0.0011269069022383105;0.8929919476816139
2004;10;AAPL;0.0031414688120965746;-0.0008880656515867207;0.4051584186786476;0.0264454765272105;-0.11925546715157442;-0.00019559937811801527;0.029887285987124153;0.008420841855475055;-0.0018352080007632953;36.01409065904422;0.3741223016181894;0.0027002704114618215;0.07499730712871833;0.002344641181824746;66.45496199788076;0.1328322073921051;0.14820688517052566;0.0011139314357086275;1.0;0.0026936220638788186;0.9169874502784733
2004;11;AAPL;0.005947606436293104;-0.00043643345825820624;0.3448712014978133;0.02928028119329474;-0.04675204937445332;-0.00024260533061739044;0.029239111073212802;0.0071055329116100924;-0.0009450237074714761;54.245575146502084;0.7122724513987635;0.0031456337707016333;0.08787076133925537;0.0025431675209945616;80.48782645374932;0.05629196125328173;0.24537677678674474;0.011156183081474758;0.3864904982664954;0.0006177877288944152;1.0
2004;12;AAPL;0.007291408970613542;0.0014839721549284406;0.2974681639512239;0.032165007528398945;0.18835752877874956;-0.00018231813086113584;0.031083722666452904;0.010160552343896182;0.0009577432941817469;81.33770719597422;0.9576320269537533;0.00458298437870816;0.09172062445128494;0.0037617367756642996;82.56990481818094;0.020425284616671036;0.37968920277353246;0.01043522973535374;1.0;0.021587422415406572;0.5405143996618457
2005;1;AAPL;0.0061528830205602805;0.0026653031741371877;0.2646996977730974;0.03269732960153016;0.26562211607258557;-2.606616672247728e-08;0.031021222616244456;0.011171486867222054;0.0049653470347264415;78.98960422859108;0.6671263597133572;0.005834894800801431;0.05434625414031196;0.005193482034331953;61.38941815881442;-0.5412313568754894;0.48647658243029207;-0.00903174518173843;0.5737305603220421;-0.004091435938776644;0.2572515501239601
2005;2;AAPL;0.007429658085882732;0.0038170989375192928;0.2640427750392001;0.03446035909656182;0.5019063521460558;0.00011411378019086662;0.032767596241900364;0.011871030231767844;0.007131751552287146;86.67402512950294;0.7948476475686579;0.006282134260000665;0.1030099359824456;0.005733612625689862;71.60212023342655;0.8445415405260761;0.5390040750627976;0.006298674419543411;0.7742286607177535;0.0003575391915025053;1.0
2005;3;AAPL;0.008096671502144439;0.005135226626419661;0.259537196256296;0.029095731102170473;0.5837474885400964;0.0005704996349499783;0.03129171965949934;0.010091938905768476;0.007921760547702808;87.23706603061179;0.8603476646516572;0.007154347834342508;0.09262735968758835;0.006855790658469642;70.95938098471423;-0.5192938897002171;0.5504531940898828;0.0002247863988277185;0.5346620476954642;-0.0016374062617121182;0.3913092515576748
2005;4;AAPL;0.0065091014215564865;0.00605506621973272;0.2445655785246882;0.03125459609265292;0.5922801035876204;0.0013286182507504759;0.02919883433358341;0.009266087113277581;0.006073136530603753;75.06961622892712;0.5335904632795829;0.007047112513636898;-0.05658765704221625;0.006705985891987891;54.016911897569315;0.1430987959251342;0.4605400838550624;-0.0031609692918941733;0.5335825988173557;-0.000731955751904087;0.1943190655229065
2005;5;AAPL;0.0029430364941628326;0.006088827552065126;0.3124715446852649;0.047407820351135034;0.6156169135733423;0.002226843987829696;0.03448282149591485;0.009834158275605522;0.004613215115864107;67.2364641387666;0.21951488046080025;0.005509962426340037;-0.1218275309110956;0.004598802283089077;43.38712655596204;-0.19759977065486134;0.3186220666324137;-0.0054047506721239535;0.5340840899360695;0.0014586986161142547;0.4721560588771133
2005;6;AAPL;0.0017177929912828383;0.0037841041739971174;0.2987968916837432;0.030827807307249034;0.43387910101876614;0.002971736827295412;0.03577557809612416;0.009584907086832037;0.002575816080807104;50.54564032980378;0.24894088468899023;0.003589334712470454;0.08038015934962596;0.002301171470257358;54.00496034582842;-0.2968699390333892;0.20706593047071056;0.0157480108730239;0.25063355933731324;-0.005060012539785562;0.7953862900863176
2005;7;AAPL;0.0013632418895574445;0.003012876419039973;0.30752060831388794;0.029740761893178633;0.341583537272651;0.003345264312929879;0.028637666140025376;0.009564796365279392;0.00029319342191359425;50.90142006961068;0.0792602012987893;0.0016871578336434294;-0.07251499113301603;0.0006375024059372339;47.06165288850098;-0.09389915341650201;0.07572775881088112;-0.0028285812094760933;0.83053511205709;0.003926705863269696;0.31305181391365583
2005;8;AAPL;0.001456897232008884;0.0018722667547899834;0.3183063252825409;0.02685205515258077;0.34675602003575823;0.003436213874743671;0.02565056431099242;0.007424421994070689;-0.00020605551066992255;60.0797462083546;0.17552584832911244;0.0009666231202930695;0.046627607890717876;0.00020587988451690098;58.95851112221778;0.37883545987053946;0.010416148959589375;0.004141031207880737;0.6427959671999959;0.002066932469936604;0.3459214683134247
2005;9;AAPL;0.0007826919098187835;0.001057221923828481;0.29984768025855923;0.025084011335221052;0.2663960404915109;0.0031150497387453387;0.025335748256451057;0.0069569191668246875;0.0004625834192896047;55.95383023204114;0.21735938867588556;0.0008236425347653991;0.07414498187465449;0.00014638828529390792;62.931238332583554;0.06324832547974846;0.059140518492417714;-0.0027893775808339807;0.7880689353221132;-0.0008723069353864096;0.3383761559704729
